affected_table,completed_at,created_at,error_message,fill_percentage,id,job_id,job_item_id,mapped_fields_count,message,metadata,missing_fields_count,module_name,rows_fetched,rows_inserted,rows_skipped,rows_updated,started_at,status,step_name,stock_id,updated_at,yahoo_symbol
raw_yahoo_imports,2026-04-28T18:05:13.723+00:00,2026-04-28T18:05:13.724+00:00,,,e348fb1e-7711-4374-b76a-b6b70bc16ae6,592d1d3f-ce29-406e-b830-1e83fc1dc840,,0,Fetched 365 Yahoo historical rows for RELIANCE.,"{""period"":""max"",""interval"":""1d"",""sourceUrl"":""https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""160e383b-f36b-41cf-9096-c3e0b3a4679d"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""responseStatus"":200,""sourceRecordedAt"":""2026-04-28T18:05:12.366+00:00""}",0,historical_prices,365,0,0,0,2026-04-28T18:05:09.956+00:00,completed,fetch_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:05:13.724+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-28T18:06:10.854+00:00,2026-04-28T18:06:10.854+00:00,,0,e3c8f6b5-7c67-4c00-a2f0-17eb725bee6b,b5566018-8d93-49b8-9428-867776813868,db00deca-5db1-43d9-ab9a-53d4938e83e7,14,Recorded unavailable reconciliation state for income statement annual.,"{""rawImportId"":null,""unavailable"":true,""reconciliationStatus"":""no_data""}",14,income_statement_annual,0,0,1,0,2026-04-28T18:06:10.854+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:06:10.854+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-28T17:49:05.387+00:00,2026-04-28T17:49:05.388+00:00,,80,e4d6e860-9073-4f1f-8f8c-4966b56ce2d9,1f72339f-da02-4230-9133-ba72ee62c4fb,384c8273-462f-4bb5-a3ee-6a7764725f36,10,Reconciled share statistics against stock_share_statistics for RELIANCE.,"{""rawImportId"":""5428dc46-46de-4df1-a186-ee846f805607"",""targetTable"":""stock_share_statistics"",""reconciliationStatus"":""completed_with_warnings""}",2,share_statistics,1,1,0,0,2026-04-28T17:49:05.387+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:05.388+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-28T17:49:06.674+00:00,2026-04-28T17:49:06.674+00:00,,92.31,e50d2f61-6c19-485d-a868-63b38ccfdf05,1f72339f-da02-4230-9133-ba72ee62c4fb,307368c2-2c40-47ba-874d-79c49827e2bf,13,Reconciled financial highlights against stock_financial_highlights for RELIANCE.,"{""rawImportId"":""5428dc46-46de-4df1-a186-ee846f805607"",""targetTable"":""stock_financial_highlights"",""reconciliationStatus"":""completed_with_warnings""}",1,financial_highlights,1,1,0,0,2026-04-28T17:49:06.674+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:06.674+00:00,RELIANCE.NS
raw_yahoo_imports,,2026-04-29T00:46:36.359+00:00,,,e53c82ec-50b6-4c59-a1ce-c8c8487c1bf8,2ee8eb0c-4ae6-4079-bd22-045059e93e40,,0,"Fetching Yahoo daily history for RELIANCE (max, 1d).","{""period"":""max"",""interval"":""1d"",""duplicateMode"":""replace_matching_dates""}",0,historical_prices,0,0,0,0,2026-04-29T00:46:36.359+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:36.359+00:00,RELIANCE.NS
stock_balance_sheet,2026-04-28T17:46:10.94+00:00,2026-04-28T17:46:10.94+00:00,,96.15,e54e49d7-f50b-4f08-b879-fff811fed44f,9f7616df-ad7c-4eb6-b1e3-3434712e6a42,f7a14e6e-f558-4107-b57a-c4634b05ae0d,26,Normalized balance sheet quarterly for RELIANCE.,"{""periodType"":""quarterly"",""rawImportId"":""0d361d85-e8b1-472a-91dc-c031289d2f44"",""latestFiscalDate"":""2025-12-31""}",1,balance_sheet_quarterly,2,2,0,0,2026-04-28T17:46:06.045+00:00,warning,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:46:10.94+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T17:49:14.081+00:00,2026-04-28T17:49:14.081+00:00,,96.15,e56abe52-a94c-43bd-ba90-13ca42c56af3,df380c4b-5968-4bba-a1b7-6409ba066627,55154b19-365e-447f-8caf-9a82f592aee4,26,Updated balance sheet quarterly coverage for RELIANCE.,"{""bucketKey"":""balance_sheet_quarterly"",""rawImportId"":""9b5aff5d-d5e5-4f63-aa19-5bfa20db2317""}",1,balance_sheet_quarterly,2,2,0,0,2026-04-28T17:49:14.081+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:14.081+00:00,RELIANCE.NS
stock_import_coverage,2026-04-29T00:47:11.189+00:00,2026-04-29T00:47:11.189+00:00,,0,e75ea4a5-780b-49ae-af5a-1aaa924e2d13,8305be7e-8b0c-420b-b25e-2784e0d44b42,3a672f24-c541-414c-a445-1d3077b93ad8,13,Marked financial highlights coverage unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",13,financial_highlights,0,0,1,0,2026-04-29T00:47:11.189+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:47:11.189+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-29T00:46:38.481+00:00,2026-04-29T00:46:38.482+00:00,,,e7f03a63-ae4e-4fe5-acc4-b2e3cc603142,2ee8eb0c-4ae6-4079-bd22-045059e93e40,,0,Fetched 365 Yahoo historical rows for RELIANCE.,"{""period"":""max"",""interval"":""1d"",""sourceUrl"":""https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""responseStatus"":200,""sourceRecordedAt"":""2026-04-29T00:46:37.948+00:00""}",0,historical_prices,365,0,0,0,2026-04-29T00:46:36.359+00:00,completed,fetch_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:38.482+00:00,RELIANCE.NS
stock_import_coverage,2026-04-29T00:46:05.995+00:00,2026-04-29T00:46:05.996+00:00,,80,e93a1ca0-a85e-4d00-b917-6d41b27642a4,d3dde28e-92e3-4af6-ad50-f317725a08b3,a1ff3acd-9051-43d3-9eff-f2a04e5b9bf4,10,Updated share statistics coverage for RELIANCE.,"{""bucketKey"":""share_statistics"",""rawImportId"":""e8e84b93-404c-4e6d-a178-69262ed05965""}",2,share_statistics,1,1,0,0,2026-04-29T00:46:05.995+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:05.996+00:00,RELIANCE.NS
raw_yahoo_imports,,2026-04-28T18:05:09.957+00:00,,,e9e337cf-8e2e-4a37-882d-f72a7f14eb48,592d1d3f-ce29-406e-b830-1e83fc1dc840,,0,"Fetching Yahoo daily history for RELIANCE (max, 1d).","{""period"":""max"",""interval"":""1d"",""duplicateMode"":""replace_matching_dates""}",0,historical_prices,0,0,0,0,2026-04-28T18:05:09.956+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:05:09.957+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-28T18:03:31.549+00:00,2026-04-28T18:03:31.55+00:00,,100,ea3389fb-5834-424f-b23d-8231af22a451,d3195b44-b50e-4156-8384-7ec472dd3ce2,5adb69ac-c8a7-4014-a704-8320f90bcd64,2555,Reconciled Yahoo historical rows against stock_price_history for RELIANCE.,"{""rawImportId"":""2c58ef03-f417-4c7c-bc76-5f6882a635de"",""rawRecordsCount"":365,""reconciliationStatus"":""completed"",""normalizedRecordsCount"":365}",0,historical_prices,365,0,0,365,2026-04-28T18:03:31.549+00:00,completed,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:03:31.55+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-29T00:46:12.245+00:00,2026-04-29T00:46:12.245+00:00,,96.43,ea3398e1-43c0-416a-85e2-30ec435eaef1,0df088ad-d43d-415c-a4ca-d71696c1855d,6610c149-2185-41aa-bd16-196589434f22,28,Reconciled income statement quarterly against stock_income_statement for RELIANCE.,"{""rawImportId"":""8a13a0e6-a16f-4866-af67-abd7bd1b528e"",""targetTable"":""stock_income_statement"",""reconciliationStatus"":""completed_with_warnings""}",1,income_statement_quarterly,2,2,0,0,2026-04-29T00:46:12.245+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:12.245+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T18:03:31.059+00:00,2026-04-28T18:03:31.059+00:00,,100,ea6ab127-0dcf-46a5-be84-545704d6d91c,d3195b44-b50e-4156-8384-7ec472dd3ce2,5adb69ac-c8a7-4014-a704-8320f90bcd64,0,Updated historical coverage for RELIANCE.,"{""rawImportId"":""2c58ef03-f417-4c7c-bc76-5f6882a635de"",""coverageNotes"":""Imported Yahoo daily history for RELIANCE. Inserted 0, updated 365, skipped 0. Latest available date: 2026-04-28."",""coverageStatus"":""current""}",0,historical_prices,365,0,0,365,2026-04-28T18:03:31.059+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:03:31.059+00:00,RELIANCE.NS
stock_import_coverage,2026-04-29T00:46:11.832+00:00,2026-04-29T00:46:11.833+00:00,,96.43,ecb88881-bc40-4636-aa4d-5ab170a8e423,0df088ad-d43d-415c-a4ca-d71696c1855d,6610c149-2185-41aa-bd16-196589434f22,28,Updated income statement quarterly coverage for RELIANCE.,"{""bucketKey"":""income_statement_quarterly"",""rawImportId"":""8a13a0e6-a16f-4866-af67-abd7bd1b528e""}",1,income_statement_quarterly,2,2,0,0,2026-04-29T00:46:11.832+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:11.833+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-29T00:46:37.948+00:00,2026-04-29T00:46:38.667+00:00,,,ece39197-8554-4645-8847-84235aa0a8c1,2ee8eb0c-4ae6-4079-bd22-045059e93e40,,0,Saved raw Yahoo historical payload for RELIANCE.,"{""period"":""max"",""interval"":""1d"",""sourceUrl"":""https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""4cb10bcb-dbe3-40a8-b6ad-844bc7fa1883"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""sourceBucket"":""historical_prices"",""responseStatus"":200,""sourceRecordedAt"":""2026-04-29T00:46:37.948+00:00""}",0,historical_prices,365,0,0,0,2026-04-29T00:46:37.948+00:00,completed,raw_saved,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:38.667+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-28T17:49:01.722+00:00,2026-04-28T17:49:02.197+00:00,,,ee110613-51f1-4530-b057-5e162b2e786b,1f72339f-da02-4230-9133-ba72ee62c4fb,,0,Saved raw Yahoo valuation/statistics payload for RELIANCE.,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=summaryDetail%2CdefaultKeyStatistics%2CfinancialData%2Cprice&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""5428dc46-46de-4df1-a186-ee846f805607"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""sourceBucket"":""valuation_statistics"",""sourceRecordedAt"":""2026-04-28T17:49:01.722+00:00""}",0,valuation_statistics,1,0,0,0,2026-04-28T17:49:01.722+00:00,completed,raw_saved,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:02.197+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-28T17:45:54.922+00:00,2026-04-28T17:45:54.923+00:00,,97.14,eeef4f1b-61a1-499d-9af5-dadfedf52349,cb0ccb9f-c095-431e-9344-1244e193f904,afadf8fe-f94d-49bf-bdc9-6a4bd974ecc1,70,Reconciled Yahoo historical rows against stock_price_history for RELIANCE.,"{""rawImportId"":""3367243b-5d34-4def-800a-786cdf30e03b"",""rawRecordsCount"":10,""reconciliationStatus"":""completed_with_warnings"",""normalizedRecordsCount"":10}",2,historical_prices,10,0,0,10,2026-04-28T17:45:54.922+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:45:54.923+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-29T00:47:28.73+00:00,2026-04-29T00:47:28.73+00:00,,0,eefec3ca-7345-4f8f-8af7-bb0084051293,5499d952-89c8-4fad-a98c-50ca9e78af5d,0710658d-6510-4fc4-be5d-5537ac58560b,14,Recorded unavailable reconciliation state for income statement quarterly.,"{""rawImportId"":null,""unavailable"":true,""reconciliationStatus"":""no_data""}",14,income_statement_quarterly,0,0,1,0,2026-04-29T00:47:28.73+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:47:28.73+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T17:46:12.579+00:00,2026-04-28T17:46:12.58+00:00,,100,f123b694-be1b-4e59-af59-a69ebeee2a21,9f7616df-ad7c-4eb6-b1e3-3434712e6a42,86a6f95f-5f2c-45de-95b9-39969f13438c,22,Updated cash flow annual coverage for RELIANCE.,"{""bucketKey"":""cash_flow_annual"",""rawImportId"":""0d361d85-e8b1-472a-91dc-c031289d2f44""}",0,cash_flow_annual,2,2,0,0,2026-04-28T17:46:12.579+00:00,completed,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:46:12.58+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-29T00:46:55.51+00:00,2026-04-29T00:46:55.51+00:00,,90.91,f151b6d7-a048-4d90-8406-f429d144c611,8305be7e-8b0c-420b-b25e-2784e0d44b42,aac1b03a-b399-42b1-8db9-8497b811a710,11,Reconciled latest Yahoo snapshot against stock_market_snapshot for RELIANCE.,"{""rawImportId"":""9ca9daa1-e551-4be1-bd67-1ccbf071eeaa"",""fallbackStrategy"":""chart_history"",""reconciliationStatus"":""completed_with_warnings""}",1,latest_market_snapshot,1,1,0,0,2026-04-29T00:46:55.51+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:55.51+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-28T18:06:13.564+00:00,2026-04-28T18:06:13.564+00:00,,0,f15434d4-d1e1-43d0-995d-b6bcc03bc5aa,b5566018-8d93-49b8-9428-867776813868,ab136aab-80d0-4514-a32c-e857e9f99334,13,Recorded unavailable reconciliation state for balance sheet annual.,"{""rawImportId"":null,""unavailable"":true,""reconciliationStatus"":""no_data""}",13,balance_sheet_annual,0,0,1,0,2026-04-28T18:06:13.564+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:06:13.564+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-29T00:47:11.563+00:00,2026-04-29T00:47:11.563+00:00,,0,f1e859bb-e1df-4c56-8706-559e25a0f04f,8305be7e-8b0c-420b-b25e-2784e0d44b42,3a672f24-c541-414c-a445-1d3077b93ad8,13,Recorded unavailable reconciliation state for financial highlights.,"{""rawImportId"":null,""unavailable"":true,""reconciliationStatus"":""no_data""}",13,financial_highlights,0,0,1,0,2026-04-29T00:47:11.563+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:47:11.563+00:00,RELIANCE.NS
stock_income_statement,2026-04-29T00:46:11.401+00:00,2026-04-29T00:46:11.402+00:00,,96.43,f2c01bbe-0377-4205-81e5-b1720f1bad85,0df088ad-d43d-415c-a4ca-d71696c1855d,6610c149-2185-41aa-bd16-196589434f22,28,Normalized income statement quarterly for RELIANCE.,"{""periodType"":""quarterly"",""rawImportId"":""8a13a0e6-a16f-4866-af67-abd7bd1b528e"",""latestFiscalDate"":""2025-12-31""}",1,income_statement_quarterly,2,2,0,0,2026-04-29T00:46:09.512+00:00,warning,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:11.402+00:00,RELIANCE.NS
stock_balance_sheet,2026-04-28T17:46:09.729+00:00,2026-04-28T17:46:09.729+00:00,,100,f3a84856-0f68-4c33-be95-b67b611040b8,9f7616df-ad7c-4eb6-b1e3-3434712e6a42,b20df4f5-a4e0-4014-a265-9c4149499dda,26,Normalized balance sheet annual for RELIANCE.,"{""periodType"":""annual"",""rawImportId"":""0d361d85-e8b1-472a-91dc-c031289d2f44"",""latestFiscalDate"":""2025-03-31""}",0,balance_sheet_annual,2,2,0,0,2026-04-28T17:46:06.045+00:00,completed,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:46:09.729+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T17:45:54.511+00:00,2026-04-28T17:45:54.512+00:00,,100,f622aae3-46ed-40a0-8c34-122414baad37,cb0ccb9f-c095-431e-9344-1244e193f904,afadf8fe-f94d-49bf-bdc9-6a4bd974ecc1,0,Updated historical coverage for RELIANCE.,"{""rawImportId"":""3367243b-5d34-4def-800a-786cdf30e03b"",""coverageNotes"":""Imported Yahoo daily history for RELIANCE. Inserted 0, updated 10, skipped 0. Latest available date: 2026-04-28."",""coverageStatus"":""current""}",0,historical_prices,10,0,0,10,2026-04-28T17:45:54.511+00:00,completed,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:45:54.512+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-29T00:46:09.138+00:00,2026-04-29T00:46:09.138+00:00,,,f69a8c4f-5dcb-4615-8f4d-0b704f74ae23,0df088ad-d43d-415c-a4ca-d71696c1855d,,0,Fetched Yahoo financial statement payload for RELIANCE.,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=incomeStatementHistory%2CincomeStatementHistoryQuarterly%2CbalanceSheetHistory%2CbalanceSheetHistoryQuarterly%2CcashflowStatementHistory%2CcashflowStatementHistoryQuarterly&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""8a13a0e6-a16f-4866-af67-abd7bd1b528e"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""responseStatus"":200,""sourceRecordedAt"":""2026-04-29T00:46:08.928+00:00""}",0,financial_statements,1,0,0,0,2026-04-29T00:46:08.554+00:00,completed,fetch_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:09.138+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-29T00:46:16.918+00:00,2026-04-29T00:46:16.919+00:00,,95.45,f6ca2072-cb7c-4542-a077-cd75655f0fc8,0df088ad-d43d-415c-a4ca-d71696c1855d,11444338-3872-49ca-a932-9ebf4f242b43,22,Reconciled cash flow quarterly against stock_cash_flow for RELIANCE.,"{""rawImportId"":""8a13a0e6-a16f-4866-af67-abd7bd1b528e"",""targetTable"":""stock_cash_flow"",""reconciliationStatus"":""completed_with_warnings""}",1,cash_flow_quarterly,2,2,0,0,2026-04-29T00:46:16.918+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:16.919+00:00,RELIANCE.NS
stock_price_history,2026-04-28T18:03:44.42+00:00,2026-04-28T18:03:44.421+00:00,,100,f72ee4e6-99d2-4157-8f07-aa69859a4eea,2b7a1957-2e52-4b32-abc2-035d01ff834b,c803dfdf-b088-4a39-8f62-8b0011957428,2555,Normalized Yahoo historical daily rows for RELIANCE.,"{""rawImportId"":""bbaa8481-19dc-4e6a-b830-b02e97d1270f"",""duplicateMode"":""replace_matching_dates"",""lastAvailableDate"":""2026-04-28"",""firstAvailableDate"":""1996-01-01""}",0,historical_prices,365,0,0,365,2026-04-28T18:03:42.703+00:00,warning,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:03:44.421+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-28T17:49:11.885+00:00,2026-04-28T17:49:11.885+00:00,,96.43,f89d2a3c-f9fc-45b7-b6da-04fa4e7b6c58,df380c4b-5968-4bba-a1b7-6409ba066627,5e438f6a-388b-42cf-b12e-4843f0549b96,28,Reconciled income statement quarterly against stock_income_statement for RELIANCE.,"{""rawImportId"":""9b5aff5d-d5e5-4f63-aa19-5bfa20db2317"",""targetTable"":""stock_income_statement"",""reconciliationStatus"":""completed_with_warnings""}",1,income_statement_quarterly,2,2,0,0,2026-04-28T17:49:11.884+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:11.885+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-28T18:03:42.113+00:00,2026-04-28T18:03:42.113+00:00,,,f963d2a2-b077-40db-b832-c5d74119c00f,2b7a1957-2e52-4b32-abc2-035d01ff834b,,0,Fetched 365 Yahoo historical rows for RELIANCE.,"{""period"":""max"",""interval"":""1d"",""sourceUrl"":""https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""bbaa8481-19dc-4e6a-b830-b02e97d1270f"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""responseStatus"":200,""sourceRecordedAt"":""2026-04-28T18:03:41.363+00:00""}",0,historical_prices,365,0,0,0,2026-04-28T18:03:39.717+00:00,completed,fetch_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:03:42.113+00:00,RELIANCE.NS
stock_valuation_metrics,2026-04-29T00:46:04.443+00:00,2026-04-29T00:46:04.444+00:00,,100,fa245eee-e3b5-4027-a314-bc67b8f4c15b,d3dde28e-92e3-4af6-ad50-f317725a08b3,35778aba-0969-4e2a-b19a-6bbe9dc0b8f0,11,Normalized valuation metrics for RELIANCE.,"{""tradeDate"":""2026-04-28"",""rawImportId"":""e8e84b93-404c-4e6d-a178-69262ed05965""}",0,valuation_metrics,1,1,0,0,2026-04-29T00:46:03.742+00:00,completed,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:04.444+00:00,RELIANCE.NS
stock_cash_flow,2026-04-29T00:46:14.959+00:00,2026-04-29T00:46:14.96+00:00,,100,fa85f07e-b923-4aaf-92f8-1ac80921b275,0df088ad-d43d-415c-a4ca-d71696c1855d,6b1c539d-969d-4c98-ae3f-2d488150b890,22,Normalized cash flow annual for RELIANCE.,"{""periodType"":""annual"",""rawImportId"":""8a13a0e6-a16f-4866-af67-abd7bd1b528e"",""latestFiscalDate"":""2025-03-31""}",0,cash_flow_annual,2,2,0,0,2026-04-29T00:46:09.512+00:00,completed,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:14.96+00:00,RELIANCE.NS
stock_balance_sheet,2026-04-29T00:46:13.799+00:00,2026-04-29T00:46:13.799+00:00,,96.15,fadfdb9c-3445-409d-a92c-03235acba74e,0df088ad-d43d-415c-a4ca-d71696c1855d,8745cb17-0158-4ff8-81da-ac98b4b213c6,26,Normalized balance sheet quarterly for RELIANCE.,"{""periodType"":""quarterly"",""rawImportId"":""8a13a0e6-a16f-4866-af67-abd7bd1b528e"",""latestFiscalDate"":""2025-12-31""}",1,balance_sheet_quarterly,2,2,0,0,2026-04-29T00:46:09.512+00:00,warning,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:13.799+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-28T17:45:52.547+00:00,2026-04-28T17:45:52.548+00:00,,,fdc4f320-911c-4189-bda2-98c1223dec04,cb0ccb9f-c095-431e-9344-1244e193f904,,0,Fetched 10 Yahoo historical rows for RELIANCE.,"{""period"":""max"",""interval"":""1d"",""sourceUrl"":""https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""3367243b-5d34-4def-800a-786cdf30e03b"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""responseStatus"":200,""sourceRecordedAt"":""2026-04-28T17:45:52.326+00:00""}",0,historical_prices,10,0,0,0,2026-04-28T17:45:51.578+00:00,completed,fetch_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:45:52.548+00:00,RELIANCE.NS
raw_yahoo_imports,,2026-04-28T18:03:46.52+00:00,,,fe334f6a-c4e1-452b-9f7d-7b28884c315d,7ac9aec8-98a2-4f61-9d28-90efed21538d,,0,Fetching latest Yahoo market snapshot for RELIANCE.,{},0,latest_market_snapshot,0,0,0,0,2026-04-28T18:03:46.52+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:03:46.52+00:00,RELIANCE.NS
stock_import_coverage,2026-04-29T00:45:58.931+00:00,2026-04-29T00:45:58.932+00:00,,100,ff21deb6-19c0-41f2-98ff-7def46319163,f3b587e4-f531-48dc-b65c-dc5c6d37413c,65f4a0f2-bf1e-4c61-8f33-9f2a7297f6fd,0,Updated historical coverage for RELIANCE.,"{""rawImportId"":""28cc4f25-1122-439f-a810-602d15d89d6e"",""coverageNotes"":""Imported Yahoo daily history for RELIANCE. Inserted 0, updated 10, skipped 0. Latest available date: 2026-04-28."",""coverageStatus"":""current""}",0,historical_prices,10,0,0,10,2026-04-29T00:45:58.931+00:00,completed,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:45:58.932+00:00,RELIANCE.NS
